"id";"part2b";"part2t";"part1";"scope";"type";"ref_name";"comment";"active";"created_at";"updated_at";"locale"
"dhx";"";"";"";"I";"L";"Dhungaloo";"";0;"2015-08-25 16:39:03";"2015-08-25 16:39:03";""
"dia";"";"";"";"I";"L";"Dia";"";0;"2015-08-25 16:39:03";"2015-08-25 16:39:03";""
"dib";"";"";"";"I";"L";"South Central Dinka";"";0;"2015-08-25 16:39:03";"2015-08-25 16:39:03";""
"dic";"";"";"";"I";"L";"Lakota Dida";"";0;"2015-08-25 16:39:03";"2015-08-25 16:39:03";""
"did";"";"";"";"I";"L";"Didinga";"";0;"2015-08-25 16:39:03";"2015-08-25 16:39:03";""
"dif";"";"";"";"I";"E";"Dieri";"";0;"2015-08-25 16:39:03";"2015-08-25 16:39:03";""
"dig";"";"";"";"I";"L";"Digo";"";0;"2015-08-25 16:39:03";"2015-08-25 16:39:03";""
"dih";"";"";"";"I";"L";"Kumiai";"";0;"2015-08-25 16:39:04";"2015-08-25 16:39:04";""
"dii";"";"";"";"I";"L";"Dimbong";"";0;"2015-08-25 16:39:04";"2015-08-25 16:39:04";""
"dij";"";"";"";"I";"L";"Dai";"";0;"2015-08-25 16:39:04";"2015-08-25 16:39:04";""
"dik";"";"";"";"I";"L";"Southwestern Dinka";"";0;"2015-08-25 16:39:04";"2015-08-25 16:39:04";""
"dil";"";"";"";"I";"L";"Dilling";"";0;"2015-08-25 16:39:04";"2015-08-25 16:39:04";""
"dim";"";"";"";"I";"L";"Dime";"";0;"2015-08-25 16:39:04";"2015-08-25 16:39:04";""
"din";"din";"din";"";"M";"L";"Dinka";"";0;"2015-08-25 16:39:04";"2015-08-25 16:39:04";""
"dio";"";"";"";"I";"L";"Dibo";"";0;"2015-08-25 16:39:04";"2015-08-25 16:39:04";""
"dip";"";"";"";"I";"L";"Northeastern Dinka";"";0;"2015-08-25 16:39:04";"2015-08-25 16:39:04";""
"diq";"";"";"";"I";"L";"Dimli (individual language)";"";0;"2015-08-25 16:39:04";"2015-08-25 16:39:04";""
"dir";"";"";"";"I";"L";"Dirim";"";0;"2015-08-25 16:39:04";"2015-08-25 16:39:04";""
"dis";"";"";"";"I";"L";"Dimasa";"";0;"2015-08-25 16:39:04";"2015-08-25 16:39:04";""
"dit";"";"";"";"I";"E";"Dirari";"";0;"2015-08-25 16:39:04";"2015-08-25 16:39:04";""
"diu";"";"";"";"I";"L";"Diriku";"";0;"2015-08-25 16:39:04";"2015-08-25 16:39:04";""
"div";"div";"div";"dv";"I";"L";"Dhivehi";"";1;"2015-08-25 16:39:04";"2015-08-26 10:07:03";""
"diw";"";"";"";"I";"L";"Northwestern Dinka";"";0;"2015-08-25 16:39:04";"2015-08-25 16:39:04";""
"dix";"";"";"";"I";"L";"Dixon Reef";"";0;"2015-08-25 16:39:04";"2015-08-25 16:39:04";""
"diy";"";"";"";"I";"L";"Diuwe";"";0;"2015-08-25 16:39:04";"2015-08-25 16:39:04";""
"diz";"";"";"";"I";"L";"Ding";"";0;"2015-08-25 16:39:04";"2015-08-25 16:39:04";""
"dja";"";"";"";"I";"E";"Djadjawurrung";"";0;"2015-08-25 16:39:04";"2015-08-25 16:39:04";""
"djb";"";"";"";"I";"L";"Djinba";"";0;"2015-08-25 16:39:04";"2015-08-25 16:39:04";""
"djc";"";"";"";"I";"L";"Dar Daju Daju";"";0;"2015-08-25 16:39:04";"2015-08-25 16:39:04";""
"djd";"";"";"";"I";"L";"Djamindjung";"";0;"2015-08-25 16:39:04";"2015-08-25 16:39:04";""
"dje";"";"";"";"I";"L";"Zarma";"";0;"2015-08-25 16:39:04";"2015-08-25 16:39:04";""
"djf";"";"";"";"I";"E";"Djangun";"";0;"2015-08-25 16:39:04";"2015-08-25 16:39:04";""
"dji";"";"";"";"I";"L";"Djinang";"";0;"2015-08-25 16:39:05";"2015-08-25 16:39:05";""
"djj";"";"";"";"I";"L";"Djeebbana";"";0;"2015-08-25 16:39:05";"2015-08-25 16:39:05";""
"djk";"";"";"";"I";"L";"Eastern Maroon Creole";"";0;"2015-08-25 16:39:05";"2015-08-25 16:39:05";""
"djm";"";"";"";"I";"L";"Jamsay Dogon";"";0;"2015-08-25 16:39:05";"2015-08-25 16:39:05";""
"djn";"";"";"";"I";"L";"Djauan";"";0;"2015-08-25 16:39:05";"2015-08-25 16:39:05";""
"djo";"";"";"";"I";"L";"Jangkang";"";0;"2015-08-25 16:39:05";"2015-08-25 16:39:05";""
"djr";"";"";"";"I";"L";"Djambarrpuyngu";"";0;"2015-08-25 16:39:05";"2015-08-25 16:39:05";""
"dju";"";"";"";"I";"L";"Kapriman";"";0;"2015-08-25 16:39:05";"2015-08-25 16:39:05";""
"djw";"";"";"";"I";"E";"Djawi";"";0;"2015-08-25 16:39:05";"2015-08-25 16:39:05";""
"dka";"";"";"";"I";"L";"Dakpakha";"";0;"2015-08-25 16:39:05";"2015-08-25 16:39:05";""
"dkk";"";"";"";"I";"L";"Dakka";"";0;"2015-08-25 16:39:05";"2015-08-25 16:39:05";""
"dkr";"";"";"";"I";"L";"Kuijau";"";0;"2015-08-25 16:39:05";"2015-08-25 16:39:05";""
"dks";"";"";"";"I";"L";"Southeastern Dinka";"";0;"2015-08-25 16:39:05";"2015-08-25 16:39:05";""
"dkx";"";"";"";"I";"L";"Mazagway";"";0;"2015-08-25 16:39:05";"2015-08-25 16:39:05";""
"dlg";"";"";"";"I";"L";"Dolgan";"";0;"2015-08-25 16:39:05";"2015-08-25 16:39:05";""
"dlk";"";"";"";"I";"L";"Dahalik";"";0;"2015-08-25 16:39:05";"2015-08-25 16:39:05";""
"dlm";"";"";"";"I";"E";"Dalmatian";"";0;"2015-08-25 16:39:05";"2015-08-25 16:39:05";""
"dln";"";"";"";"I";"L";"Darlong";"";0;"2015-08-25 16:39:05";"2015-08-25 16:39:05";""
"dma";"";"";"";"I";"L";"Duma";"";0;"2015-08-25 16:39:05";"2015-08-25 16:39:05";""
"dmb";"";"";"";"I";"L";"Mombo Dogon";"";0;"2015-08-25 16:39:05";"2015-08-25 16:39:05";""
"dmc";"";"";"";"I";"L";"Gavak";"";0;"2015-08-25 16:39:05";"2015-08-25 16:39:05";""
"dmd";"";"";"";"I";"E";"Madhi Madhi";"";0;"2015-08-25 16:39:05";"2015-08-25 16:39:05";""
"dme";"";"";"";"I";"L";"Dugwor";"";0;"2015-08-25 16:39:06";"2015-08-25 16:39:06";""
"dmg";"";"";"";"I";"L";"Upper Kinabatangan";"";0;"2015-08-25 16:39:06";"2015-08-25 16:39:06";""
"dmk";"";"";"";"I";"L";"Domaaki";"";0;"2015-08-25 16:39:06";"2015-08-25 16:39:06";""
"dml";"";"";"";"I";"L";"Dameli";"";0;"2015-08-25 16:39:06";"2015-08-25 16:39:06";""
"dmm";"";"";"";"I";"L";"Dama";"";0;"2015-08-25 16:39:06";"2015-08-25 16:39:06";""
"dmo";"";"";"";"I";"L";"Kemedzung";"";0;"2015-08-25 16:39:06";"2015-08-25 16:39:06";""
"dmr";"";"";"";"I";"L";"East Damar";"";0;"2015-08-25 16:39:06";"2015-08-25 16:39:06";""
"dms";"";"";"";"I";"L";"Dampelas";"";0;"2015-08-25 16:39:06";"2015-08-25 16:39:06";""
"dmu";"";"";"";"I";"L";"Dubu";"";0;"2015-08-25 16:39:06";"2015-08-25 16:39:06";""
"dmv";"";"";"";"I";"L";"Dumpas";"";0;"2015-08-25 16:39:06";"2015-08-25 16:39:06";""
"dmw";"";"";"";"I";"L";"Mudburra";"";0;"2015-08-25 16:39:06";"2015-08-25 16:39:06";""
"dmx";"";"";"";"I";"L";"Dema";"";0;"2015-08-25 16:39:06";"2015-08-25 16:39:06";""
"dmy";"";"";"";"I";"L";"Demta";"";0;"2015-08-25 16:39:06";"2015-08-25 16:39:06";""
"dna";"";"";"";"I";"L";"Upper Grand Valley Dani";"";0;"2015-08-25 16:39:06";"2015-08-25 16:39:06";""
"dnd";"";"";"";"I";"L";"Daonda";"";0;"2015-08-25 16:39:06";"2015-08-25 16:39:06";""
"dne";"";"";"";"I";"L";"Ndendeule";"";0;"2015-08-25 16:39:06";"2015-08-25 16:39:06";""
"dng";"";"";"";"I";"L";"Dungan";"";0;"2015-08-25 16:39:06";"2015-08-25 16:39:06";""
"dni";"";"";"";"I";"L";"Lower Grand Valley Dani";"";0;"2015-08-25 16:39:06";"2015-08-25 16:39:06";""
"dnj";"";"";"";"I";"L";"Dan";"";0;"2015-08-25 16:39:06";"2015-08-25 16:39:06";""
"dnk";"";"";"";"I";"L";"Dengka";"";0;"2015-08-25 16:39:06";"2015-08-25 16:39:06";""
"dnn";"";"";"";"I";"L";"Dzùùngoo";"";0;"2015-08-25 16:39:06";"2015-08-25 16:39:06";""
"dnr";"";"";"";"I";"L";"Danaru";"";0;"2015-08-25 16:39:06";"2015-08-25 16:39:06";""
"dnt";"";"";"";"I";"L";"Mid Grand Valley Dani";"";0;"2015-08-25 16:39:06";"2015-08-25 16:39:06";""
"dnu";"";"";"";"I";"L";"Danau";"";0;"2015-08-25 16:39:07";"2015-08-25 16:39:07";""
"dnv";"";"";"";"I";"L";"Danu";"";0;"2015-08-25 16:39:07";"2015-08-25 16:39:07";""
"dnw";"";"";"";"I";"L";"Western Dani";"";0;"2015-08-25 16:39:07";"2015-08-25 16:39:07";""
"dny";"";"";"";"I";"L";"Dení";"";0;"2015-08-25 16:39:07";"2015-08-25 16:39:07";""
"doa";"";"";"";"I";"L";"Dom";"";0;"2015-08-25 16:39:07";"2015-08-25 16:39:07";""
"dob";"";"";"";"I";"L";"Dobu";"";0;"2015-08-25 16:39:07";"2015-08-25 16:39:07";""
"doc";"";"";"";"I";"L";"Northern Dong";"";0;"2015-08-25 16:39:07";"2015-08-25 16:39:07";""
"doe";"";"";"";"I";"L";"Doe";"";0;"2015-08-25 16:39:07";"2015-08-25 16:39:07";""
"dof";"";"";"";"I";"L";"Domu";"";0;"2015-08-25 16:39:07";"2015-08-25 16:39:07";""
"doh";"";"";"";"I";"L";"Dong";"";0;"2015-08-25 16:39:07";"2015-08-25 16:39:07";""
"doi";"doi";"doi";"";"M";"L";"Dogri (macrolanguage)";"";0;"2015-08-25 16:39:07";"2015-08-25 16:39:07";""
"dok";"";"";"";"I";"L";"Dondo";"";0;"2015-08-25 16:39:07";"2015-08-25 16:39:07";""
"dol";"";"";"";"I";"L";"Doso";"";0;"2015-08-25 16:39:07";"2015-08-25 16:39:07";""
"don";"";"";"";"I";"L";"Toura (Papua New Guinea)";"";0;"2015-08-25 16:39:07";"2015-08-25 16:39:07";""
"doo";"";"";"";"I";"L";"Dongo";"";0;"2015-08-25 16:39:07";"2015-08-25 16:39:07";""
"dop";"";"";"";"I";"L";"Lukpa";"";0;"2015-08-25 16:39:07";"2015-08-25 16:39:07";""
"doq";"";"";"";"I";"L";"Dominican Sign Language";"";0;"2015-08-25 16:39:07";"2015-08-25 16:39:07";""
"dor";"";"";"";"I";"L";"Dori'o";"";0;"2015-08-25 16:39:07";"2015-08-25 16:39:07";""
"dos";"";"";"";"I";"L";"Dogosé";"";0;"2015-08-25 16:39:07";"2015-08-25 16:39:07";""
"dot";"";"";"";"I";"L";"Dass";"";0;"2015-08-25 16:39:07";"2015-08-25 16:39:07";""
"dov";"";"";"";"I";"L";"Dombe";"";0;"2015-08-25 16:39:08";"2015-08-25 16:39:08";""
"dow";"";"";"";"I";"L";"Doyayo";"";0;"2015-08-25 16:39:08";"2015-08-25 16:39:08";""
"dox";"";"";"";"I";"L";"Bussa";"";0;"2015-08-25 16:39:08";"2015-08-25 16:39:08";""
"doy";"";"";"";"I";"L";"Dompo";"";0;"2015-08-25 16:39:08";"2015-08-25 16:39:08";""
"doz";"";"";"";"I";"L";"Dorze";"";0;"2015-08-25 16:39:08";"2015-08-25 16:39:08";""
"dpp";"";"";"";"I";"L";"Papar";"";0;"2015-08-25 16:39:08";"2015-08-25 16:39:08";""
"drb";"";"";"";"I";"L";"Dair";"";0;"2015-08-25 16:39:08";"2015-08-25 16:39:08";""
"drc";"";"";"";"I";"L";"Minderico";"";0;"2015-08-25 16:39:08";"2015-08-25 16:39:08";""
"drd";"";"";"";"I";"L";"Darmiya";"";0;"2015-08-25 16:39:08";"2015-08-25 16:39:08";""
"dre";"";"";"";"I";"L";"Dolpo";"";0;"2015-08-25 16:39:08";"2015-08-25 16:39:08";""
"drg";"";"";"";"I";"L";"Rungus";"";0;"2015-08-25 16:39:08";"2015-08-25 16:39:08";""
"dri";"";"";"";"I";"L";"C'lela";"";0;"2015-08-25 16:39:08";"2015-08-25 16:39:08";""
"drl";"";"";"";"I";"L";"Paakantyi";"";0;"2015-08-25 16:39:08";"2015-08-25 16:39:08";""
"drn";"";"";"";"I";"L";"West Damar";"";0;"2015-08-25 16:39:08";"2015-08-25 16:39:08";""
"dro";"";"";"";"I";"L";"Daro-Matu Melanau";"";0;"2015-08-25 16:39:08";"2015-08-25 16:39:08";""
"drq";"";"";"";"I";"E";"Dura";"";0;"2015-08-25 16:39:08";"2015-08-25 16:39:08";""
"drr";"";"";"";"I";"E";"Dororo";"";0;"2015-08-25 16:39:08";"2015-08-25 16:39:08";""
"drs";"";"";"";"I";"L";"Gedeo";"";0;"2015-08-25 16:39:08";"2015-08-25 16:39:08";""
"drt";"";"";"";"I";"L";"Drents";"";0;"2015-08-25 16:39:09";"2015-08-25 16:39:09";""
"dru";"";"";"";"I";"L";"Rukai";"";0;"2015-08-25 16:39:09";"2015-08-25 16:39:09";""
"dry";"";"";"";"I";"L";"Darai";"";0;"2015-08-25 16:39:09";"2015-08-25 16:39:09";""
"dsb";"dsb";"dsb";"";"I";"L";"Lower Sorbian";"";0;"2015-08-25 16:39:09";"2015-08-25 16:39:09";""
"dse";"";"";"";"I";"L";"Dutch Sign Language";"";0;"2015-08-25 16:39:09";"2015-08-25 16:39:09";""
"dsh";"";"";"";"I";"L";"Daasanach";"";0;"2015-08-25 16:39:09";"2015-08-25 16:39:09";""
"dsi";"";"";"";"I";"L";"Disa";"";0;"2015-08-25 16:39:09";"2015-08-25 16:39:09";""
"dsl";"";"";"";"I";"L";"Danish Sign Language";"";0;"2015-08-25 16:39:09";"2015-08-25 16:39:09";""
"dsn";"";"";"";"I";"L";"Dusner";"";0;"2015-08-25 16:39:09";"2015-08-25 16:39:09";""
"dso";"";"";"";"I";"L";"Desiya";"";0;"2015-08-25 16:39:09";"2015-08-25 16:39:09";""
"dsq";"";"";"";"I";"L";"Tadaksahak";"";0;"2015-08-25 16:39:09";"2015-08-25 16:39:09";""
"dta";"";"";"";"I";"L";"Daur";"";0;"2015-08-25 16:39:09";"2015-08-25 16:39:09";""
"dtb";"";"";"";"I";"L";"Labuk-Kinabatangan Kadazan";"";0;"2015-08-25 16:39:09";"2015-08-25 16:39:09";""
"dtd";"";"";"";"I";"L";"Ditidaht";"";0;"2015-08-25 16:39:09";"2015-08-25 16:39:09";""
"dth";"";"";"";"I";"E";"Adithinngithigh";"";0;"2015-08-25 16:39:09";"2015-08-25 16:39:09";""
"dti";"";"";"";"I";"L";"Ana Tinga Dogon";"";0;"2015-08-25 16:39:09";"2015-08-25 16:39:09";""
"dtk";"";"";"";"I";"L";"Tene Kan Dogon";"";0;"2015-08-25 16:39:09";"2015-08-25 16:39:09";""
"dtm";"";"";"";"I";"L";"Tomo Kan Dogon";"";0;"2015-08-25 16:39:09";"2015-08-25 16:39:09";""
"dto";"";"";"";"I";"L";"Tommo So Dogon";"";0;"2015-08-25 16:39:09";"2015-08-25 16:39:09";""
"dtp";"";"";"";"I";"L";"Central Dusun";"";0;"2015-08-25 16:39:09";"2015-08-25 16:39:09";""
"dtr";"";"";"";"I";"L";"Lotud";"";0;"2015-08-25 16:39:09";"2015-08-25 16:39:09";""
"dts";"";"";"";"I";"L";"Toro So Dogon";"";0;"2015-08-25 16:39:09";"2015-08-25 16:39:09";""
"dtt";"";"";"";"I";"L";"Toro Tegu Dogon";"";0;"2015-08-25 16:39:09";"2015-08-25 16:39:09";""
"dtu";"";"";"";"I";"L";"Tebul Ure Dogon";"";0;"2015-08-25 16:39:09";"2015-08-25 16:39:09";""
"dty";"";"";"";"I";"L";"Dotyali";"";0;"2015-08-25 16:39:09";"2015-08-25 16:39:09";""
"dua";"dua";"dua";"";"I";"L";"Duala";"";0;"2015-08-25 16:39:09";"2015-08-25 16:39:09";""
"dub";"";"";"";"I";"L";"Dubli";"";0;"2015-08-25 16:39:10";"2015-08-25 16:39:10";""
"duc";"";"";"";"I";"L";"Duna";"";0;"2015-08-25 16:39:10";"2015-08-25 16:39:10";""
"dud";"";"";"";"I";"L";"Hun-Saare";"";0;"2015-08-25 16:39:10";"2015-08-25 16:39:10";""
"due";"";"";"";"I";"L";"Umiray Dumaget Agta";"";0;"2015-08-25 16:39:10";"2015-08-25 16:39:10";""
"duf";"";"";"";"I";"L";"Dumbea";"";0;"2015-08-25 16:39:10";"2015-08-25 16:39:10";""
"dug";"";"";"";"I";"L";"Duruma";"";0;"2015-08-25 16:39:10";"2015-08-25 16:39:10";""
"duh";"";"";"";"I";"L";"Dungra Bhil";"";0;"2015-08-25 16:39:10";"2015-08-25 16:39:10";""
"dui";"";"";"";"I";"L";"Dumun";"";0;"2015-08-25 16:39:10";"2015-08-25 16:39:10";""
"duj";"";"";"";"I";"L";"Dhuwal";"";0;"2015-08-25 16:39:10";"2015-08-25 16:39:10";""
"duk";"";"";"";"I";"L";"Uyajitaya";"";0;"2015-08-25 16:39:10";"2015-08-25 16:39:10";""
"dul";"";"";"";"I";"L";"Alabat Island Agta";"";0;"2015-08-25 16:39:10";"2015-08-25 16:39:10";""
"dum";"dum";"dum";"";"I";"H";"Middle Dutch (ca. 1050-1350)";"";0;"2015-08-25 16:39:10";"2015-08-25 16:39:10";""
"dun";"";"";"";"I";"L";"Dusun Deyah";"";0;"2015-08-25 16:39:10";"2015-08-25 16:39:10";""
"duo";"";"";"";"I";"L";"Dupaninan Agta";"";0;"2015-08-25 16:39:10";"2015-08-25 16:39:10";""
"dup";"";"";"";"I";"L";"Duano";"";0;"2015-08-25 16:39:11";"2015-08-25 16:39:11";""
"duq";"";"";"";"I";"L";"Dusun Malang";"";0;"2015-08-25 16:39:11";"2015-08-25 16:39:11";""
"dur";"";"";"";"I";"L";"Dii";"";0;"2015-08-25 16:39:11";"2015-08-25 16:39:11";""
"dus";"";"";"";"I";"L";"Dumi";"";0;"2015-08-25 16:39:11";"2015-08-25 16:39:11";""
"duu";"";"";"";"I";"L";"Drung";"";0;"2015-08-25 16:39:11";"2015-08-25 16:39:11";""
"duv";"";"";"";"I";"L";"Duvle";"";0;"2015-08-25 16:39:11";"2015-08-25 16:39:11";""
"duw";"";"";"";"I";"L";"Dusun Witu";"";0;"2015-08-25 16:39:11";"2015-08-25 16:39:11";""
"dux";"";"";"";"I";"L";"Duungooma";"";0;"2015-08-25 16:39:11";"2015-08-25 16:39:11";""
"duy";"";"";"";"I";"E";"Dicamay Agta";"";0;"2015-08-25 16:39:12";"2015-08-25 16:39:12";""
"duz";"";"";"";"I";"E";"Duli";"";0;"2015-08-25 16:39:12";"2015-08-25 16:39:12";""
"dva";"";"";"";"I";"L";"Duau";"";0;"2015-08-25 16:39:12";"2015-08-25 16:39:12";""
"dwa";"";"";"";"I";"L";"Diri";"";0;"2015-08-25 16:39:12";"2015-08-25 16:39:12";""
"dwr";"";"";"";"I";"L";"Dawro";"";0;"2015-08-25 16:39:12";"2015-08-25 16:39:12";""
"dws";"";"";"";"I";"C";"Dutton World Speedwords";"";0;"2015-08-25 16:39:12";"2015-08-25 16:39:12";""
"dww";"";"";"";"I";"L";"Dawawa";"";0;"2015-08-25 16:39:12";"2015-08-25 16:39:12";""
"dya";"";"";"";"I";"L";"Dyan";"";0;"2015-08-25 16:39:12";"2015-08-25 16:39:12";""
"dyb";"";"";"";"I";"E";"Dyaberdyaber";"";0;"2015-08-25 16:39:12";"2015-08-25 16:39:12";""
"dyd";"";"";"";"I";"E";"Dyugun";"";0;"2015-08-25 16:39:12";"2015-08-25 16:39:12";""
"dyg";"";"";"";"I";"E";"Villa Viciosa Agta";"";0;"2015-08-25 16:39:12";"2015-08-25 16:39:12";""
"dyi";"";"";"";"I";"L";"Djimini Senoufo";"";0;"2015-08-25 16:39:13";"2015-08-25 16:39:13";""
"dym";"";"";"";"I";"L";"Yanda Dom Dogon";"";0;"2015-08-25 16:39:13";"2015-08-25 16:39:13";""
"dyn";"";"";"";"I";"L";"Dyangadi";"";0;"2015-08-25 16:39:13";"2015-08-25 16:39:13";""
"dyo";"";"";"";"I";"L";"Jola-Fonyi";"";0;"2015-08-25 16:39:13";"2015-08-25 16:39:13";""
"dyu";"dyu";"dyu";"";"I";"L";"Dyula";"";0;"2015-08-25 16:39:13";"2015-08-25 16:39:13";""
"dyy";"";"";"";"I";"L";"Dyaabugay";"";0;"2015-08-25 16:39:13";"2015-08-25 16:39:13";""
"dza";"";"";"";"I";"L";"Tunzu";"";0;"2015-08-25 16:39:13";"2015-08-25 16:39:13";""
"dze";"";"";"";"I";"E";"Djiwarli";"";0;"2015-08-25 16:39:13";"2015-08-25 16:39:13";""
"dzg";"";"";"";"I";"L";"Dazaga";"";0;"2015-08-25 16:39:13";"2015-08-25 16:39:13";""
"dzl";"";"";"";"I";"L";"Dzalakha";"";0;"2015-08-25 16:39:13";"2015-08-25 16:39:13";""
"dzn";"";"";"";"I";"L";"Dzando";"";0;"2015-08-25 16:39:13";"2015-08-25 16:39:13";""
"dzo";"dzo";"dzo";"dz";"I";"L";"Dzongkha";"";1;"2015-08-25 16:39:13";"2015-08-26 10:10:00";""
"eaa";"";"";"";"I";"E";"Karenggapa";"";0;"2015-08-25 16:39:13";"2015-08-25 16:39:13";""
"ebg";"";"";"";"I";"L";"Ebughu";"";0;"2015-08-25 16:39:13";"2015-08-25 16:39:13";""
"ebk";"";"";"";"I";"L";"Eastern Bontok";"";0;"2015-08-25 16:39:13";"2015-08-25 16:39:13";""
"ebo";"";"";"";"I";"L";"Teke-Ebo";"";0;"2015-08-25 16:39:13";"2015-08-25 16:39:13";""
"ebr";"";"";"";"I";"L";"Ebrié";"";0;"2015-08-25 16:39:13";"2015-08-25 16:39:13";""
"ebu";"";"";"";"I";"L";"Embu";"";0;"2015-08-25 16:39:13";"2015-08-25 16:39:13";""
"ecr";"";"";"";"I";"A";"Eteocretan";"";0;"2015-08-25 16:39:13";"2015-08-25 16:39:13";""
"ecs";"";"";"";"I";"L";"Ecuadorian Sign Language";"";0;"2015-08-25 16:39:13";"2015-08-25 16:39:13";""
"ecy";"";"";"";"I";"A";"Eteocypriot";"";0;"2015-08-25 16:39:13";"2015-08-25 16:39:13";""
"eee";"";"";"";"I";"L";"E";"";0;"2015-08-25 16:39:14";"2015-08-25 16:39:14";""
"efa";"";"";"";"I";"L";"Efai";"";0;"2015-08-25 16:39:14";"2015-08-25 16:39:14";""
"efe";"";"";"";"I";"L";"Efe";"";0;"2015-08-25 16:39:14";"2015-08-25 16:39:14";""
"efi";"efi";"efi";"";"I";"L";"Efik";"";0;"2015-08-25 16:39:14";"2015-08-25 16:39:14";""
"ega";"";"";"";"I";"L";"Ega";"";0;"2015-08-25 16:39:14";"2015-08-25 16:39:14";""
"egl";"";"";"";"I";"L";"Emilian";"";0;"2015-08-25 16:39:14";"2015-08-25 16:39:14";""
"ego";"";"";"";"I";"L";"Eggon";"";0;"2015-08-25 16:39:14";"2015-08-25 16:39:14";""
"egy";"egy";"egy";"";"I";"A";"Egyptian (Ancient)";"";0;"2015-08-25 16:39:14";"2015-08-25 16:39:14";""
"ehu";"";"";"";"I";"L";"Ehueun";"";0;"2015-08-25 16:39:14";"2015-08-25 16:39:14";""
"eip";"";"";"";"I";"L";"Eipomek";"";0;"2015-08-25 16:39:14";"2015-08-25 16:39:14";""
"eit";"";"";"";"I";"L";"Eitiep";"";0;"2015-08-25 16:39:14";"2015-08-25 16:39:14";""
"eiv";"";"";"";"I";"L";"Askopan";"";0;"2015-08-25 16:39:14";"2015-08-25 16:39:14";""
"eja";"";"";"";"I";"L";"Ejamat";"";0;"2015-08-25 16:39:14";"2015-08-25 16:39:14";""
"eka";"eka";"eka";"";"I";"L";"Ekajuk";"";0;"2015-08-25 16:39:14";"2015-08-25 16:39:14";""
"ekc";"";"";"";"I";"E";"Eastern Karnic";"";0;"2015-08-25 16:39:14";"2015-08-25 16:39:14";""
"eke";"";"";"";"I";"L";"Ekit";"";0;"2015-08-25 16:39:14";"2015-08-25 16:39:14";""
"ekg";"";"";"";"I";"L";"Ekari";"";0;"2015-08-25 16:39:14";"2015-08-25 16:39:14";""
"eki";"";"";"";"I";"L";"Eki";"";0;"2015-08-25 16:39:14";"2015-08-25 16:39:14";""
"ekk";"";"";"";"I";"L";"Standard Estonian";"";0;"2015-08-25 16:39:14";"2015-08-25 16:39:14";""
"ekl";"";"";"";"I";"L";"Kol (Bangladesh)";"";0;"2015-08-25 16:39:14";"2015-08-25 16:39:14";""
"ekm";"";"";"";"I";"L";"Elip";"";0;"2015-08-25 16:39:14";"2015-08-25 16:39:14";""
"eko";"";"";"";"I";"L";"Koti";"";0;"2015-08-25 16:39:14";"2015-08-25 16:39:14";""
"ekp";"";"";"";"I";"L";"Ekpeye";"";0;"2015-08-25 16:39:14";"2015-08-25 16:39:14";""
"ekr";"";"";"";"I";"L";"Yace";"";0;"2015-08-25 16:39:14";"2015-08-25 16:39:14";""
"eky";"";"";"";"I";"L";"Eastern Kayah";"";0;"2015-08-25 16:39:15";"2015-08-25 16:39:15";""
"ele";"";"";"";"I";"L";"Elepi";"";0;"2015-08-25 16:39:15";"2015-08-25 16:39:15";""
"elh";"";"";"";"I";"L";"El Hugeirat";"";0;"2015-08-25 16:39:15";"2015-08-25 16:39:15";""
"eli";"";"";"";"I";"E";"Nding";"";0;"2015-08-25 16:39:15";"2015-08-25 16:39:15";""
"elk";"";"";"";"I";"L";"Elkei";"";0;"2015-08-25 16:39:15";"2015-08-25 16:39:15";""
"ell";"gre";"ell";"el";"I";"L";"Greek (Modern Greek, 1453-)";"";1;"2015-08-25 16:39:15";"2015-08-26 10:38:35";"el_GR"
"elm";"";"";"";"I";"L";"Eleme";"";0;"2015-08-25 16:39:15";"2015-08-25 16:39:15";""
"elo";"";"";"";"I";"L";"El Molo";"";0;"2015-08-25 16:39:15";"2015-08-25 16:39:15";""
"elu";"";"";"";"I";"L";"Elu";"";0;"2015-08-25 16:39:15";"2015-08-25 16:39:15";""
"elx";"elx";"elx";"";"I";"A";"Elamite";"";0;"2015-08-25 16:39:15";"2015-08-25 16:39:15";""
"ema";"";"";"";"I";"L";"Emai-Iuleha-Ora";"";0;"2015-08-25 16:39:15";"2015-08-25 16:39:15";""
"emb";"";"";"";"I";"L";"Embaloh";"";0;"2015-08-25 16:39:15";"2015-08-25 16:39:15";""
"eme";"";"";"";"I";"L";"Emerillon";"";0;"2015-08-25 16:39:15";"2015-08-25 16:39:15";""
